Operation,ClientIP,UserType,ObjectId,Actor,SupportTicketId,ResultStatus,ModifiedProperties,OrganizationId,ActorIpAddress,Target,AzureActiveDirectoryEventType,UserKey,UserId,CreationTime,TargetContextId,Version,RecordType,ExtendedProperties,InterSystemsId,Workload,ActorContextId,IntraSystemId,Id,ApplicationId
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T16:39:28,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T16:39:57,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T17:07:23,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T17:07:25,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T18:05:23,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T19:33:09,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T20:59:38,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T22:03:04,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-26T23:23:36,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T00:39:28,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T00:39:29,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T00:48:34,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T02:15:12,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T03:41:41,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T05:08:12,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T06:35:44,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T08:02:40,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T08:39:31,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T08:39:31,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T09:30:02,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T09:30:02,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T10:55:52,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T10:55:52,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T12:21:06,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T13:12:21,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T13:12:24,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T13:47:17,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T15:11:40,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T16:12:11,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T16:39:32,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T16:39:32,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T17:39:43,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T17:39:43,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T17:39:43,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T19:07:04,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T20:35:18,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T21:34:24,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-27T23:01:16,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T00:27:29,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T00:39:33,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T00:39:33,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T01:54:20,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T03:19:55,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T04:46:28,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T06:13:20,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T06:13:20,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T07:40:47,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T08:39:35,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T08:39:35,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T09:07:20,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T10:33:41,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T12:00:02,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T13:26:30,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T14:54:09,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T16:20:09,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T16:39:37,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T16:39:37,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T17:47:50,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T19:15:07,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T20:43:36,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T22:11:48,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-28T23:36:28,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T00:39:37,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T00:39:37,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T01:03:49,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T02:30:20,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T03:56:25,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T05:22:45,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T06:50:06,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T08:15:44,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T08:39:39,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T08:39:39,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T09:42:18,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T11:07:30,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T12:34:48,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T13:59:22,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T13:59:22,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
UserLoggedIn,*REDACTED*,0,*REDACTED*,*REDACTED*,,Succeeded,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,1,*REDACTED*,*REDACTED*,2019-11-29T15:27:30,*REDACTED*,1,15,*REDACTED*,*REDACTED*,AzureActiveDirectory,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*
